Id;name
23319;<Emphasis>Parting Ways</Emphasis> orchestrion roll
23320;<Emphasis>Revolutions</Emphasis> orchestrion roll
23321;<Emphasis>The Ancient City</Emphasis> orchestrion roll
23322;<Emphasis>Gates of the Moon</Emphasis> orchestrion roll
23323;<Emphasis>Earth, Wind, and Water</Emphasis> orchestrion roll
23324;<Emphasis>Black and White</Emphasis> orchestrion roll
23325;<Emphasis>Seven Hundred Seventy-Seven Whiskers</Emphasis> orchestrion roll
23326;<Emphasis>World Map</Emphasis> orchestrion roll
23327;<Emphasis>A Chapel</Emphasis> orchestrion roll
23328;<Emphasis>The Mystery of Giruvegan</Emphasis> orchestrion roll
23329;<Emphasis>Apoplexy</Emphasis> orchestrion roll
23330;<Emphasis>Flash of Steel</Emphasis> orchestrion roll
23331;<Emphasis>Nightbloom</Emphasis> orchestrion roll
23332;<Emphasis>Wayward Daughter</Emphasis> orchestrion roll
23333;<Emphasis>Rise of the White Raven (Orchestral Version)</Emphasis> orchestrion roll
23334;<Emphasis>Revenge Twofold (Orchestral Version)</Emphasis> orchestrion roll
23335;<Emphasis>Oblivion (Orchestral Version)</Emphasis> orchestrion roll
23336;faded copy of <Emphasis>Under the Moonlight</Emphasis>
23337;faded copy of ambient abyss
23339;second edition copy of <Emphasis>Moonfire Faire</Emphasis>
23340;cup of authentic evercold shaved ice
23341;authentic Rising balloon
23342;behemoth pelt
23343;replica behemoth helm
23344;replica heavy behemoth helm
23345;lizard tail
23346;reishi mushroom
23347;bottle of Pagos spring water
23348;sprig of Pagos sage
23349;potion of harmony
23350;Pagos bandana
23351;Pagos shirt
23352;Pagos field dressing
23353;pair of Pagos gaskins
23354;pair of Pagos sandals
23355;Pagos circlet
23356;Pagos bolero
23357;pair of Pagos gloves
23358;pair of Pagos culottes
23359;pair of Pagos boots
23360;Namazu bell
23361;copy of <Emphasis>Ballroom Etiquette - The Box Step</Emphasis>
23362;copy of <Emphasis>Ballroom Etiquette - The Side Step</Emphasis>
23363;copy of <Emphasis>Ballroom Etiquette - Ultima</Emphasis>
23364;copy of <Emphasis>Ballroom Etiquette - The Yol Dance</Emphasis>
23365;copy of <Emphasis>Ballroom Etiquette - Excessive Petticoats</Emphasis>
23366;copy of <Emphasis>Ballroom Etiquette - Insufficient Petticoats</Emphasis>
23367;copy of <Emphasis>Ballroom Etiquette - Stimulating Soliloquies</Emphasis>
23369;copy of <Emphasis>Modern Aesthetics - Gyr Abanian Plait</Emphasis>
23370;copy of <Emphasis>Modern Aesthetics - Fashionably Feathered</Emphasis>
23371;bolt of Oroniri cloth
23372;bolt of Dotharli cloth
23373;quaintrelle's hat
23374;pair of quaintrelle's dress shoes
23375;bolt of cloth cointe quaint
23376;circle of leather cointe quaint
23377;bolt of boutique batiste
23378;circle of boutique boarded leather
23379;cold-warped lockbox
23380;Endless Summer coffer
23381;fifth Rising token
23382;bottle of Thavnairian rain
23383;Rathalos scale+
23384;Rathalos helm [M]
23385;suit of Rathalos mail [M]
23386;pair of Rathalos vambraces [M]
23387;Rathalos coil [M]
23388;pair of Rathalos greaves [M]
23389;Rathalos helm [F]
23390;suit of Rathalos mail [F]
23391;pair of Rathalos vambraces [F]
23392;Rathalos coil [F]
23393;pair of Rathalos greaves [F]
23394;Scaevan magitek katzbalger
23395;pair of Scaevan magitek tonfa
23396;Scaevan magitek axe
23397;Scaevan magitek spear
23398;Scaevan magitek bow
23399;pair of Scaevan magitek daggers
23400;Scaevan magitek greatsword
23401;Scaevan magitek blunderbuss
23402;Scaevan magitek cane
23403;Scaevan magitek rod
23404;Scaevan magitek grimoire
23405;Scaevan magitek codex
23406;Scaevan magitek orrery
23407;Scaevan magitek samurai blade
23408;Scaevan magitek hanger
23409;Scaevan magitek shield
23410;Scaevan helm of fending
23411;suit of Scaevan armor of fending
23412;pair of Scaevan gauntlets of fending
23413;pair of Scaevan trousers of fending
23414;pair of Scaevan greaves of fending
23415;set of Scaevan tassets of fending
23416;Scaevan helm of maiming
23417;suit of Scaevan armor of maiming
23418;pair of Scaevan gauntlets of maiming
23419;pair of Scaevan trousers of maiming
23420;pair of Scaevan greaves of maiming
23421;set of Scaevan tassets of maiming
23422;set of Scaevan headgear of striking
23423;Scaevan jacket of striking
23424;pair of Scaevan armguards of striking
23425;pair of Scaevan trousers of striking
23426;pair of Scaevan greaves of striking
23427;set of Scaevan tassets of striking
23428;set of Scaevan headgear of aiming
23429;Scaevan tabard of aiming
23430;pair of Scaevan gloves of aiming
23431;pair of Scaevan trousers of aiming
23432;pair of Scaevan greaves of aiming
23433;set of Scaevan tassets of aiming
23434;Scaevan visor of scouting
23435;Scaevan tabard of scouting
23436;pair of Scaevan gloves of scouting
23437;pair of Scaevan trousers of scouting
23438;pair of Scaevan greaves of scouting
23439;set of Scaevan tassets of scouting
23440;Scaevan mask of healing
23441;Scaevan coat of healing
23442;pair of Scaevan gloves of healing
23443;pair of Scaevan trousers of healing
23444;pair of Scaevan shoes of healing
23445;set of Scaevan tassets of healing
23446;Scaevan mask of casting
23447;Scaevan coat of casting
23448;pair of Scaevan gloves of casting
23449;pair of Scaevan trousers of casting
23450;pair of Scaevan shoes of casting
23451;set of Scaevan tassets of casting
23452;Scaevan ear cuff of fending
23453;Scaevan ear cuff of slaying
23454;Scaevan ear cuff of aiming
23455;Scaevan ear cuff of healing
23456;Scaevan ear cuff of casting
23457;Scaevan choker of fending
23458;Scaevan choker of slaying
23459;Scaevan choker of aiming
23460;Scaevan choker of healing
23461;Scaevan choker of casting
23462;Scaevan bracelet of fending
23463;Scaevan bracelet of slaying
23464;Scaevan bracelet of aiming
23465;Scaevan bracelet of healing
23466;Scaevan bracelet of casting
23467;Scaevan ring of fending
23468;Scaevan ring of slaying
23469;Scaevan ring of aiming
23470;Scaevan ring of healing
23471;Scaevan ring of casting
23472;augmented Scaevan magitek katzbalger
23473;pair of augmented Scaevan magitek tonfa
23474;augmented Scaevan magitek axe
23475;augmented Scaevan magitek spear
23476;augmented Scaevan magitek bow
23477;pair of augmented Scaevan magitek daggers
23478;augmented Scaevan magitek greatsword
23479;augmented Scaevan magitek blunderbuss
23480;augmented Scaevan magitek cane
23481;augmented Scaevan magitek rod
23482;augmented Scaevan magitek grimoire
23483;augmented Scaevan magitek codex
23484;augmented Scaevan magitek orrery
23485;augmented Scaevan magitek samurai blade
23486;augmented Scaevan magitek hanger
23487;augmented Scaevan magitek shield
23488;augmented Scaevan helm of fending
23489;suit of augmented Scaevan armor of fending
23490;pair of augmented Scaevan gauntlets of fending
23491;pair of augmented Scaevan trousers of fending
23492;pair of augmented Scaevan greaves of fending
23493;set of augmented Scaevan tassets of fending
23494;augmented Scaevan helm of maiming
23495;suit of augmented Scaevan armor of maiming
23496;pair of augmented Scaevan gauntlets of maiming
23497;pair of augmented Scaevan trousers of maiming
23498;pair of augmented Scaevan greaves of maiming
23499;set of augmented Scaevan tassets of maiming
23500;set of augmented Scaevan headgear of striking
23501;augmented Scaevan jacket of striking
23502;pair of augmented Scaevan armguards of striking
23503;pair of augmented Scaevan trousers of striking
23504;pair of augmented Scaevan greaves of striking
23505;set of augmented Scaevan tassets of striking
23506;set of augmented Scaevan headgear of aiming
23507;augmented Scaevan tabard of aiming
23508;pair of augmented Scaevan gloves of aiming
23509;pair of augmented Scaevan trousers of aiming
23510;pair of augmented Scaevan greaves of aiming
23511;set of augmented Scaevan tassets of aiming
23512;augmented Scaevan visor of scouting
23513;augmented Scaevan tabard of scouting
23514;pair of augmented Scaevan gloves of scouting
23515;pair of augmented Scaevan trousers of scouting
23516;pair of augmented Scaevan greaves of scouting
23517;set of augmented Scaevan tassets of scouting
23518;augmented Scaevan mask of healing
23519;augmented Scaevan coat of healing
23520;pair of augmented Scaevan gloves of healing
23521;pair of augmented Scaevan trousers of healing
23522;pair of augmented Scaevan shoes of healing
23523;set of augmented Scaevan tassets of healing
23524;augmented Scaevan mask of casting
23525;augmented Scaevan coat of casting
23526;pair of augmented Scaevan gloves of casting
23527;pair of augmented Scaevan trousers of casting
23528;pair of augmented Scaevan shoes of casting
23529;set of augmented Scaevan tassets of casting
23530;augmented Scaevan ear cuff of fending
23531;augmented Scaevan ear cuff of slaying
23532;augmented Scaevan ear cuff of aiming
23533;augmented Scaevan ear cuff of healing
23534;augmented Scaevan ear cuff of casting
23535;augmented Scaevan choker of fending
23536;augmented Scaevan choker of slaying
23537;augmented Scaevan choker of aiming
23538;augmented Scaevan choker of healing
23539;augmented Scaevan choker of casting
23540;augmented Scaevan bracelet of fending
23541;augmented Scaevan bracelet of slaying
23542;augmented Scaevan bracelet of aiming
23543;augmented Scaevan bracelet of healing
23544;augmented Scaevan bracelet of casting
23545;augmented Scaevan ring of fending
23546;augmented Scaevan ring of slaying
23547;augmented Scaevan ring of aiming
23548;augmented Scaevan ring of healing
23549;augmented Scaevan ring of casting
23550;Suzaku's longsword
23551;pair of Suzaku's pinions
23552;Suzaku's greataxe
23553;Suzaku's lance
23554;Suzaku's greatbow
23555;pair of Suzaku's kunai
23556;Suzaku's odachi
23557;Suzaku's revolver
23558;Suzaku's cane
23559;Suzaku's rod
23560;Suzaku's grimoire
23561;Suzaku's codex
23562;Suzaku's ephemeris
23563;Suzaku's chokuto
23564;Suzaku's rapier
23565;Suzaku's shield
23566;Omega sword
23567;pair of Omega knuckles
23568;Omega battleaxe
23569;Omega trident
23570;Omega bow
23571;pair of Omega sickles
23572;Omega claymore
23573;Omegafire
23574;Omega cane
23575;Omega rod
23576;Omega grimoire
23577;Omega codex
23578;Omega torquetum
23579;Omega samurai blade
23580;Omega smallsword
23581;Omega shield
23582;Omega circlet of fending
23583;Omega gambison of fending
23584;pair of Omega armguards of fending
23585;pair of Omega trousers of fending
23586;pair of Omega shoes of fending
23587;set of Omega tassets of fending
23588;Omega circlet of maiming
23589;Omega gambison of maiming
23590;pair of Omega armguards of maiming
23591;pair of Omega trousers of maiming
23592;pair of Omega shoes of maiming
23593;set of Omega tassets of maiming
23594;Omega circlet of striking
23595;Omega gambison of striking
23596;pair of Omega armguards of striking
23597;pair of Omega trousers of striking
23598;pair of Omega shoes of striking
23599;set of Omega tassets of striking
23600;Omega circlet of aiming
23601;Omega jacket of aiming
23602;pair of Omega gloves of aiming
23603;pair of Omega trousers of aiming
23604;pair of Omega boots of aiming
23605;set of Omega tassets of aiming
23606;Omega circlet of scouting
23607;Omega coat of scouting
23608;pair of Omega armguards of scouting
23609;pair of Omega trousers of scouting
23610;pair of Omega boots of scouting
23611;set of Omega tassets of scouting
23612;Omega cap of healing
23613;Omega coat of healing
23614;pair of Omega gloves of healing
23615;pair of Omega trousers of healing
23616;pair of Omega shoes of healing
23617;set of Omega tassets of healing
23618;Omega eye mask of casting
23619;Omega jacket of casting
23620;pair of Omega gloves of casting
23621;pair of Omega trousers of casting
23622;pair of Omega shoes of casting
23623;set of Omega tassets of casting
23624;Omega ear cuff of fending
23625;Omega ear cuff of slaying
23626;Omega ear cuff of aiming
23627;Omega ear cuff of healing
23628;Omega ear cuff of casting
23629;Omega choker of fending
23630;Omega choker of slaying
23631;Omega choker of aiming
23632;Omega choker of healing
23633;Omega choker of casting
23634;Omega bracelet of fending
23635;Omega bracelet of slaying
23636;Omega bracelet of aiming
23637;Omega bracelet of healing
23638;Omega bracelet of casting
23639;Omega ring of fending
23640;Omega ring of slaying
23641;Omega ring of aiming
23642;Omega ring of healing
23643;Omega ring of casting
23644;Omicron circlet of fending
23645;Omicron gambison of fending
23646;pair of Omicron armguards of fending
23647;pair of Omicron trousers of fending
23648;pair of Omicron shoes of fending
23649;set of Omicron tassets of fending
23650;Omicron circlet of maiming
23651;Omicron gambison of maiming
23652;pair of Omicron armguards of maiming
23653;pair of Omicron trousers of maiming
23654;pair of Omicron shoes of maiming
23655;set of Omicron tassets of maiming
23656;Omicron circlet of striking
23657;Omicron gambison of striking
23658;pair of Omicron armguards of striking
23659;pair of Omicron trousers of striking
23660;pair of Omicron shoes of striking
23661;set of Omicron tassets of striking
23662;Omicron circlet of aiming
23663;Omicron jacket of aiming
23664;pair of Omicron gloves of aiming
23665;pair of Omicron trousers of aiming
23666;pair of Omicron boots of aiming
23667;set of Omicron tassets of aiming
23668;Omicron circlet of scouting
23669;Omicron coat of scouting
23670;pair of Omicron armguards of scouting
23671;pair of Omicron trousers of scouting
23672;pair of Omicron boots of scouting
23673;set of Omicron tassets of scouting
23674;Omicron cap of healing
23675;Omicron coat of healing
23676;pair of Omicron gloves of healing
23677;pair of Omicron trousers of healing
23678;pair of Omicron shoes of healing
23679;set of Omicron tassets of healing
23680;Omicron eye mask of casting
23681;Omicron jacket of casting
23682;pair of Omicron gloves of casting
23683;pair of Omicron trousers of casting
23684;pair of Omicron shoes of casting
23685;set of Omicron tassets of casting
23686;Omicron ear cuff of fending
23687;Omicron ear cuff of slaying
23688;Omicron ear cuff of aiming
23689;Omicron ear cuff of healing
23690;Omicron ear cuff of casting
23691;Omicron choker of fending
23692;Omicron choker of slaying
23693;Omicron choker of aiming
23694;Omicron choker of healing
23695;Omicron choker of casting
23696;Omicron bracelet of fending
23697;Omicron bracelet of slaying
23698;Omicron bracelet of aiming
23699;Omicron bracelet of healing
23700;Omicron bracelet of casting
23701;Omicron ring of fending
23702;Omicron ring of slaying
23703;Omicron ring of aiming
23704;Omicron ring of healing
23705;Omicron ring of casting
23706;royal volunteer's helm of fending
23707;royal volunteer's gambison of fending
23708;pair of royal volunteer's armguards of fending
23709;pair of royal volunteer's trousers of fending
23710;pair of royal volunteer's heavy boots of fending
23711;royal volunteer's belt of fending
23712;royal volunteer's helm of maiming
23713;royal volunteer's gambison of maiming
23714;pair of royal volunteer's gauntlets of maiming
23715;pair of royal volunteer's trousers of maiming
23716;pair of royal volunteer's heavy boots of maiming
23717;royal volunteer's belt of maiming
23718;royal volunteer's hood of striking
23719;royal volunteer's coat of striking
23720;pair of royal volunteer's gloves of striking
23721;pair of royal volunteer's trousers of striking
23722;pair of royal volunteer's boots of striking
23723;royal volunteer's belt of striking
23724;royal volunteer's scope of aiming
23725;royal volunteer's gambison of aiming
23726;pair of royal volunteer's gauntlets of aiming
23727;pair of royal volunteer's trousers of aiming
23728;pair of royal volunteer's thighboots of aiming
23729;royal volunteer's belt of aiming
23730;royal volunteer's hood of scouting
23731;royal volunteer's coat of scouting
23732;pair of royal volunteer's gloves of scouting
23733;pair of royal volunteer's trousers of scouting
23734;pair of royal volunteer's boots of scouting
23735;royal volunteer's belt of scouting
23736;royal volunteer's beret of healing
23737;royal volunteer's gambison of healing
23738;pair of royal volunteer's fingerless gloves of healing
23739;pair of royal volunteer's trousers of healing
23740;pair of royal volunteer's thighboots of healing
23741;royal volunteer's belt of healing
23742;royal volunteer's halfmask of casting
23743;royal volunteer's gambison of casting
23744;pair of royal volunteer's armguards of casting
23745;pair of royal volunteer's trousers of casting
23746;pair of royal volunteer's boots of casting
23747;royal volunteer's belt of casting
23748;pair of royal volunteer's earrings of fending
23749;pair of royal volunteer's earrings of slaying
23750;pair of royal volunteer's earrings of aiming
23751;pair of royal volunteer's earrings of healing
23752;pair of royal volunteer's earrings of casting
23753;royal volunteer's choker of fending
23754;royal volunteer's choker of slaying
23755;royal volunteer's choker of aiming
23756;royal volunteer's choker of healing
23757;royal volunteer's choker of casting
23758;royal volunteer's bracelet of fending
23759;royal volunteer's bracelet of slaying
23760;royal volunteer's bracelet of aiming
23761;royal volunteer's bracelet of healing
23762;royal volunteer's bracelet of casting
23763;royal volunteer's ring of fending
23764;royal volunteer's ring of slaying
23765;royal volunteer's ring of aiming
23766;royal volunteer's ring of healing
23767;royal volunteer's ring of casting
23768;rakshasa blade
23769;pair of rakshasa knuckles
23770;rakshasa axe
23771;rakshasa lance
23772;rakshasa greatbow
23773;pair of rakshasa daggers
23774;rakshasa odachi
23775;rakshasa revolver
23776;rakshasa cane
23777;rakshasa rod
23778;rakshasa grimoire
23779;rakshasa codex
23780;rakshasa ephemeris
23781;rakshasa katana
23782;rakshasa rapier
23783;rakshasa greatshield
23784;rakshasa mask of fending
23785;rakshasa kasaya of fending
23786;pair of rakshasa kote of fending
23787;rakshasa tsutsu-hakama of fending
23788;pair of rakshasa sune-ate of fending
23789;rakshasa obi of fending
23790;rakshasa mask of maiming
23791;rakshasa kasaya of maiming
23792;pair of rakshasa kote of maiming
23793;rakshasa tsutsu-hakama of maiming
23794;pair of rakshasa sune-ate of maiming
23795;rakshasa obi of maiming
23796;rakshasa gantai of striking
23797;rakshasa haori of striking
23798;pair of rakshasa tekko of striking
23799;rakshasa hakama of striking
23800;pair of rakshasa zori of striking
23801;rakshasa obi of striking
23802;rakshasa gantai of aiming
23803;rakshasa haori of aiming
23804;pair of rakshasa tekko of aiming
23805;rakshasa hakama of aiming
23806;pair of rakshasa zori of aiming
23807;rakshasa obi of aiming
23808;rakshasa gantai of scouting
23809;rakshasa haori of scouting
23810;pair of rakshasa tekko of scouting
23811;rakshasa hakama of scouting
23812;pair of rakshasa zori of scouting
23813;rakshasa obi of scouting
23814;rakshasa kanmuri of healing
23815;rakshasa dogi of healing
23816;pair of rakshasa tekko of healing
23817;rakshasa tsutsu-hakama of healing
23818;pair of rakshasa zori of healing
23819;rakshasa obi of healing
23820;rakshasa kanmuri of casting
23821;rakshasa dogi of casting
23822;pair of rakshasa tekko of casting
23823;rakshasa tsutsu-hakama of casting
23824;pair of rakshasa zori of casting
23825;rakshasa obi of casting
23826;rakshasa earring of fending
23827;rakshasa earring of slaying
23828;rakshasa earring of aiming
23829;rakshasa earring of healing
23830;rakshasa earring of casting
23831;rakshasa necklace of fending
23832;rakshasa necklace of slaying
23833;rakshasa necklace of aiming
23834;rakshasa necklace of healing
23835;rakshasa necklace of casting
23836;rakshasa bracelet of fending
23837;rakshasa bracelet of slaying
23838;rakshasa bracelet of aiming
23839;rakshasa bracelet of healing
23840;rakshasa bracelet of casting
23841;rakshasa ring of fending
23842;rakshasa ring of slaying
23843;rakshasa ring of aiming
23844;rakshasa ring of healing
23845;rakshasa ring of casting
23846;mannequin
23847;ornate rakshasa kasaya of fending
23848;ornate rakshasa kasaya of maiming
23849;ornate rakshasa haori of striking
23850;ornate rakshasa haori of aiming
23851;ornate rakshasa haori of scouting
23852;ornate rakshasa dogi of healing
23853;ornate rakshasa dogi of casting
23854;magicked prism (hearts)
23855;magicked prism (glassy wings)
23856;chocobo round table
23857;chocobo chair
23858;odder otter round andon lamp
23859;chocobo dining table
23860;Season Nine Lone Wolf trophy
23861;Season Ten Lone Wolf trophy
23862;pot of cream stew
23863;Suzaku wall hanging
23864;Doman dogwood
23865;enclave map
23866;Heavensturn bounty
23867;set of pumpkin party pennants
23868;pumpkin pastry platter
23869;set of familiar pawprints
23870;silver Starlight sentinel
23871;basket of Starlight donuts
23872;evercold Starlight snowman
23873;pile of opened twinkleboxes
23874;redoubtable rolanberry tart
23875;crystal boule
23876;Gridanian bouquet
23877;imitation shuttered window
23878;little chef's playset
23879;wooden showcase
23880;unfinished shawl
23881;adventuring pack
23882;spice rack
23883;bread rack
23884;mahogany bunk bed
23885;handbasket
23886;pile of strewn smallclothes
23887;pile of strewn bottoms
23888;set of glass jars
23889;stack of wooden plates
23890;set of wooden cups
23891;mounted plate rack
23892;verdant partition
23893;set of bathroom floor tiles
23894;set of bathroom wall tiles
23895;set of towels
23896;set of sofa cushions
23897;birdbath
23898;square of garden gravel
23899;brick garden circle
23900;roll of carpeting
23901;divine chandelier
23902;unfinished interior wall
23903;coelacanth-class bow
23904;coelacanth-class bridge
23905;coelacanth-class pressure hull
23906;coelacanth-class stern
23907;Karakuri Hanya card
23908;Muud Suud card
23909;Tokkapchi card
23910;Mist Dragon card
23911;Suzaku card
23912;Pazuzu card
23913;Penthesilea card
23914;Asahi sas Brutus card
23915;Yojimbo & Daigoro card
23916;Omega card
23917;serpent captain's longsword
23918;storm captain's cutlass
23919;flame captain's katzbalger
23920;pair of serpent captain's jamadhars
23921;pair of storm captain's claws
23922;pair of flame captain's jamadhars
23923;serpent captain's bardiche
23924;storm captain's labrys
23925;flame captain's axe
23926;serpent captain's spear
23927;storm captain's spear
23928;flame captain's spear
23929;serpent captain's bow
23930;storm captain's bow
23931;flame captain's bow
23932;pair of serpent captain's knives
23933;pair of storm captain's kris
23934;pair of flame captain's machetes
23935;serpent captain's greatsword
23936;storm captain's falx
23937;flame captain's guillotine
23938;serpent captain's musketoon
23939;storm captain's musketoon
23940;flame captain's handgonne
23941;serpent captain's cane
23942;storm captain's cane
23943;flame captain's cane
23944;serpent captain's rod
23945;storm captain's rod
23946;flame captain's rod
23947;serpent captain's grimoire
23948;storm captain's grimoire
23949;flame captain's grimoire
23950;serpent captain's codex
23951;storm captain's codex
23952;flame captain's codex
23953;serpent captain's planisphere
23954;storm captain's astrometer
23955;flame captain's star globe
23956;serpent captain's katana
23957;storm captain's katana
23958;flame captain's samurai blade
23959;serpent captain's smallsword
23960;storm captain's rapier
23961;flame captain's tuck
23962;Suzaku totem
23963;Alphascape lens
23964;Alphascape shaft
23965;Alphascape crank
23966;Alphascape spring
23967;Alphascape pedal
23968;Alphascape chain
23969;Alphascape bolt
23970;Alphascape datalog v1.0
23971;Alphascape datalog v2.0
23972;Alphascape datalog v3.0
23973;Alphascape datalog v4.0
23974;Alphascape crystalloid
23975;flask of Scaevan ester
23976;spool of Scaevan twine
23977;phial of Scaevan shellac
23978;Rowena's token (genesis)
23979;military-grade tomestone
23980;Omega weapon coffer (IL 405)
23981;SDS Fenrir key
23982;Grani horn
23983;fatter cat bugle
23984;euphonious kamuy fife
23985;Model O identification key
23986;magitek sky armor identification key
23987;magna roader identification key
23988;fat black chocobo whistle
23989;scarlet peacock
23990;wind-up Alpha
23991;OMG
23992;wind-up G'raha Tia
23993;Little Yin
23994;Little Yang
23995;wind-up Cloud
23996;wind-up Aerith
23997;wind-up Tifa
23998;mudpie
23999;bridesmoogle
24000;wind-up Elvaan
24001;dhalmel calf
24002;capybara pup
24003;scarlet tailfeather
24004;whisperfine woolen coat
24005;pair of whisperfine woolen shorts
24006;pair of whisperfine woolen boots
24007;conceptual logogram
24008;fundamental logogram
24009;curative logogram
24010;offensive logogram
24011;protective logogram
24012;tactical logogram
24013;mitigative logogram
24014;inimical logogram
24015;wisdom of the Aetherweaver
24016;wisdom of the Martialist
24017;wisdom of the Platebearer
24018;wisdom of the Guardian
24019;wisdom of the Ordained
24020;wisdom of the Skirmisher
24021;spirit of the Remembered
24022;Protect L
24023;Shell L
24024;Paralyze L
24025;Featherfoot L
24026;Spirit Dart L
24027;Dispel L
24028;Feint L
24029;Stealth L
24030;Backstep L
24031;Tranquilizer L
24032;Bloodbath L
24033;Cure L
24034;Cure L II
24035;Stoneskin L
24036;Esuna L
24037;Incense L
24038;Raise L
24039;elemental sword +1
24040;pair of elemental knuckles +1
24041;elemental battleaxe +1
24042;elemental lance +1
24043;elemental harp bow +1
24044;pair of elemental knives +1
24045;elemental guillotine +1
24046;elemental handgonne +1
24047;elemental cane +1
24048;elemental rod +1
24049;elemental grimoire +1
24050;elemental codex +1
24051;elemental astrometer +1
24052;elemental blade +1
24053;elemental tuck +1
24054;elemental shield +1
24055;elemental sword +2
24056;pair of elemental knuckles +2
24057;elemental battleaxe +2
24058;elemental lance +2
24059;elemental harp bow +2
24060;pair of elemental knives +2
24061;elemental guillotine +2
24062;elemental handgonne +2
24063;elemental cane +2
24064;elemental rod +2
24065;elemental grimoire +2
24066;elemental codex +2
24067;elemental astrometer +2
24068;elemental blade +2
24069;elemental tuck +2
24070;elemental shield +2
24071;Pyros sword
24072;pair of Pyros knuckles
24073;Pyros battleaxe
24074;Pyros lance
24075;Pyros harp bow
24076;pair of Pyros knives
24077;Pyros guillotine
24078;Pyros handgonne
24079;Pyros cane
24080;Pyros rod
24081;Pyros grimoire
24082;Pyros codex
24083;Pyros astrometer
24084;Pyros blade
24085;Pyros tuck
24086;Pyros shield
24087;elemental helm of fending
24088;suit of elemental armor of fending
24089;pair of elemental gauntlets of fending
24090;pair of elemental trousers of fending
24091;pair of elemental shoes of fending
24092;elemental helm of maiming
24093;suit of elemental armor of maiming
24094;pair of elemental gauntlets of maiming
24095;pair of elemental trousers of maiming
24096;pair of elemental shoes of maiming
24097;elemental hat of striking
24098;elemental jacket of striking
24099;pair of elemental gloves of striking
24100;pair of elemental breeches of striking
24101;pair of elemental boots of striking
24102;elemental hat of aiming
24103;elemental jacket of aiming
24104;pair of elemental gloves of aiming
24105;pair of elemental breeches of aiming
24106;pair of elemental boots of aiming
24107;elemental circlet of scouting
24108;elemental jacket of scouting
24109;pair of elemental gloves of scouting
24110;pair of elemental breeches of scouting
24111;pair of elemental boots of scouting
24112;elemental circlet of healing
24113;elemental coat of healing
24114;pair of elemental gloves of healing
24115;pair of elemental bottoms of healing
24116;pair of elemental shoes of healing
24117;elemental circlet of casting
24118;elemental coat of casting
24119;pair of elemental gloves of casting
24120;pair of elemental bottoms of casting
24121;pair of elemental shoes of casting
24122;smoldering protean crystal
24123;Penthesilea's flame
24124;Pyros crystal
24125;replica elemental sword
24126;pair of replica elemental knuckles
24127;replica elemental battleaxe
24128;replica elemental lance
24129;replica elemental harp bow
24130;pair of replica elemental knives
24131;replica elemental guillotine
24132;replica elemental handgonne
24133;replica elemental cane
24134;replica elemental rod
24135;replica elemental grimoire
24136;replica elemental codex
24137;replica elemental astrometer
24138;replica elemental blade
24139;replica elemental tuck
24140;replica elemental shield
24141;Pyros lockbox
24142;heat-warped lockbox
24143;set of Suzaku barding
24144;set of samurai barding
24145;choir hat
24146;choir robe
24147;pair of choir shoes
24148;Far Eastern officer's hat
24149;Far Eastern officer's robe
24150;Far Eastern officer's armband
24151;pair of Far Eastern officer's bottoms
24152;pair of Far Eastern officer's boots
24153;Far Eastern maiden's hat
24154;Far Eastern maiden's tunic
24155;Far Eastern maiden's armband
24156;pair of Far Eastern maiden's bottoms
24157;pair of Far Eastern maiden's boots
24158;leal samurai's kasa
24159;leal samurai's dogi
24160;pair of leal samurai's tekko
24161;leal samurai's tsutsu-hakama
24162;pair of leal samurai's geta
24163;Matoya's hat
24164;Namazu mask
24165;bag of arum bulbs
24166;bouquet of red arums
24167;bouquet of blue arums
24168;bouquet of yellow arums
24169;bouquet of green arums
24170;bouquet of orange arums
24171;bouquet of purple arums
24172;bouquet of white arums
24173;bouquet of black arums
24174;rainbow arum bouquet
24175;red arum corsage
24176;blue arum corsage
24177;yellow arum corsage
24178;green arum corsage
24179;orange arum corsage
24180;purple arum corsage
24181;white arum corsage
24182;black arum corsage
24183;rainbow arum corsage
24184;golden upholstered interior wall
24185;golden kasamatsu interior wall
24186;ripe pumpkin cookie
24187;FRC 2018 Champion certification
24188;FRC 2018 Champion certification
24189;FRC 2018 Champion certification
24190;FRC 2018 Finalist certification
24191;FRC 2018 Ranker certification
24192;moddey dhoo helm
24193;suit of moddey dhoo armor
24194;pair of moddey dhoo gauntlets
24195;pair of moddey dhoo cuisses
24196;pair of moddey dhoo sabatons
24197;Season Nine Pack Wolf voucher A
24198;Season Nine Pack Wolf voucher B
24199;Season Nine Pack Wolf voucher C
24200;Season Ten Pack Wolf voucher A
24201;Season Ten Pack Wolf voucher B
24202;Season Ten Pack Wolf voucher C
24203;indigo prismfish
24204;green prismfish
24205;Watcher Catfish
24206;Bloodtail Zombie
24207;hardhead trout
24208;downstream loach
24209;Corpse Chub
24210;the Last Tear
24211;Hemon
24212;Moksha
24213;princess killifish
24214;ku'er
24215;Argonautica
24216;hagoromo bijin
24217;Duskfish
24218;Blade Skipper
24219;Eldthurs horn
24220;copy of <Emphasis>Ballroom Etiquette - Get Fantasy</Emphasis>
24221;copy of <Emphasis>Ballroom Etiquette - The Popoto Step</Emphasis>
